Unnamed__0,population,country,year
21595,4950063104.0,world,1986
4595,554681.0,congo,1924
1901,118907.0,bahrain,1921
21115,4349420.0,venezuela,1942
4216,7480643.0,chile,1956
6640,687813873.0,europe,1978
6055,58611032.0,egypt,1991
20787,99412.0,united states virgin islands,1982
18601,392380.0,suriname,1986
3141,3956269.0,bulgaria,1900
11700,424146.0,martinique,1997
16878,22721662.0,romania,1993
3867,,central & south america (eia),1989
1850,281982.0,bahamas,1992
12948,10385.0,nauru,2001
5149,10234712.0,czechia,2000
5787,,eastern africa (ei),1969
10160,124073992.0,japan,1991
21514,1693984163.0,world,1905
10508,4738384.0,kyrgyzstan,1997
9150,311859.0,iceland,2007
17452,7982463.0,serbia,1995
7731,70964104.0,germany,1950
6915,308203235.0,european union (27),1932
620,6737455.0,algeria,1932
9823,947772.0,israel,1942
16694,179312.0,qatar,1974
925,64373.0,antigua and barbuda,1987
8423,7718977.0,guatemala,1984
20378,65124.0,united arab emirates,1936
840,10694060.0,angola,1987
5182,12980000.0,czechoslovakia,1910
4270,17004166.0,chile,2010
5145,10295653.0,czechia,1996
16832,16176154.0,romania,1947
9760,3894256.0,ireland,2002
15215,,opec - africa (eia),2021
17741,364510.0,solomon islands,1994
14813,,oecd (shift),1999
18433,15872577.0,sri lanka,1984
15974,,persian gulf (shift),1905
11140,2197553286.0,lower-middle-income countries,1994
8625,11012427.0,haiti,2018
6554,,eurasia (shift),2009
18767,3592885.0,switzerland,1907
786,3396362.0,angola,1933
12372,742780.0,mongolia,1928
9216,357021120.0,india,1950
7023,,european union (eia),1997
20504,47890226.0,united kingdom,1939
11844,18154022.0,mexico,1935
20936,2345622340.0,upper-middle-income countries,2009
3199,7749341.0,bulgaria,1958
14339,14216305.0,north korea,1968
3349,1989306.0,burundi,1943
2158,177569.0,barbados,1932
4736,2414306.0,costa rica,1980
1491,,asia and oceania (shift),1996
14565,4405334.0,norway,1997
10037,2392035.0,jamaica,1990
4053,,central and south america (shift),1953
17716,2069365.0,slovenia,2012
12165,,middle east (eia),2013
9113,204483.0,iceland,1970
4393,1348191360.0,china,2010
21515,1708411294.0,world,1906
7821,3090344.0,ghana,1917
10535,3453694.0,laos,1982
20935,2327278207.0,upper-middle-income countries,2008
5372,60289424.0,democratic republic of congo,2007
11059,568157211.0,lower-middle-income countries,1913
4464,14760804.0,colombia,1958
10211,4950778.0,jordan,1999
2544,544217.0,bhutan,1989
13656,56837616.0,nigeria,1971
12539,5527518.0,morocco,1912
5354,34825892.0,democratic republic of congo,1989
21461,,western africa (ei),2017
15256,,opec - south america (eia),2020
7780,81556968.0,germany,1999
12786,11323979.0,myanmar,1914
16444,38625872.0,poland,2012
19663,3744377.0,tunisia,1952
16477,6164649.0,portugal,1922
4531,347063.0,comoros,1982
16642,18552.0,qatar,1922
8842,6960600.0,hong kong,2006
709,44177964.0,algeria,2021
5082,799067.0,cyprus,1991
21991,11984643.0,zimbabwe,2002
2651,5013765.0,bolivia,1974
15594,,other non-oecd - asia (eia),2005
3793,449630.0,cape verde,1999
3330,1500515.0,burundi,1924
2233,271460.0,barbados,2007
8548,778377.0,guyana,1983
16595,3759526.0,puerto rico,1997
20385,69096.0,united arab emirates,1943
6450,,eurasia (shift),1905
2781,413489.0,botswana,1950
1462,,asia and oceania (shift),1967
14810,,oecd (shift),1996
20105,,ussr,1944
19087,18400564.0,taiwan,1981
9988,56620236.0,italy,1984
3381,3749235.0,burundi,1975
18641,5256260.0,sweden,1904
7192,4855738.0,finland,1983
12234,,middle east (shift),1938
10908,3224384.0,lithuania,2008
5295,9220147.0,democratic republic of congo,1930
16450,38521464.0,poland,2018
1015,18700684.0,argentina,1955
10730,2209737.0,liberia,1990
10245,16144248.0,kazakhstan,1996
20975,3317666.0,uruguay,2005
8100,,greenland,1909
4147,11894734.0,chad,2010
4554,592691.0,comoros,2005
1146,106458.0,aruba,2019
3021,18719.0,brunei,1903
20486,46584515.0,united kingdom,1921
14493,2733298.0,norway,1925
17742,375198.0,solomon islands,1995
7785,81266672.0,germany,2004
9680,3967476.0,ireland,1922
21568,2970292224.0,world,1959
14055,514942529.0,north america,2005
2019,28235684.0,bangladesh,1916
17966,77834892.0,south america,1932
5953,15483884.0,ecuador,2012
15545,,other non-oecd - america (eia),1998
1961,377435.0,bahrain,1981
1782,8227034.0,austria,2005
250,927898412.0,africa,2005
12754,19694412.0,mozambique,2004
1181,1184348844.0,asia,1932
7403,192213.0,french polynesia,1986
18682,6691367.0,sweden,1945
13356,2286562.0,new zealand,1958
10911,3099800.0,lithuania,2011
19595,1384861.0,trinidad and tobago,2007
8398,3981257.0,guatemala,1959
3548,2831409.0,cameroon,1919
8360,1680986.0,guatemala,1921
11150,2646723113.0,lower-middle-income countries,2004
13499,2041260.0,niger,1936
10518,5294777.0,kyrgyzstan,2007
6506,,eurasia (shift),1961
946,83267.0,antigua and barbuda,2008
17575,8046830.0,sierra leone,2019
20845,686004483.0,upper-middle-income countries,1918
18996,21495830.0,syria,2013
14213,,north america (shift),1959
12844,28551956.0,myanmar,1972
19852,82809304.0,turkey,2018
1653,,australia and new zealand (eia),1998
13104,6175690.0,netherlands,1913
21638,11465449.0,yemen,1986
3566,3506974.0,cameroon,1937
8737,1080682831.0,high-income countries,2001
11792,1258050.0,mauritius,2005
17043,41470.0,saint kitts and nevis,1993
13717,2587.0,niue,1989
21407,,west germany (eia),1989
2983,14140.0,british virgin islands,1987
13875,,non-opec (ei),1990
12920,2282709.0,namibia,2015
3045,29854.0,brunei,1927
6148,629743.0,equatorial guinea,1998
19006,2809533.0,taiwan,1900
9781,359278.0,israel,1900
5098,1073875.0,cyprus,2007
4451,10414773.0,colombia,1945
8918,9936025.0,hungary,1959
8047,9194179.0,greece,1979
1057,35815968.0,argentina,1997
12437,2270313.0,mongolia,1993
8817,5077744.0,hong kong,1981
1501,,asia and oceania (shift),2006
1906,119805.0,bahrain,1926
11128,1673454338.0,lower-middle-income countries,1982
20525,52543024.0,united kingdom,1960
13826,,non-oecd (eia),1998
2378,10016455.0,belgium,1992
11336,6099529.0,madagascar,1967
9293,40116661.0,indonesia,1904
15104,,opec (shift),1947
8711,889965424.0,high-income countries,1975
12277,,middle east (shift),1981
21560,2543130368.0,world,1951
21203,16505981.0,vietnam,1907
17296,2232649.0,saudi arabia,1914
16214,7201350.0,philippines,1905
9145,287799.0,iceland,2002
15318,15859743.0,oceania,1960
18185,,south korea and other oecd asia (eia),1985
5265,9451620.0,democratic republic of congo,1900
213,346980412.0,africa,1968
13155,12117832.0,netherlands,1964
1176,1133396748.0,asia,1927
18572,242331.0,suriname,1957
8376,2148235.0,guatemala,1937
16085,,persian gulf (shift),2016
10338,94316.0,kiribati,2003
11881,53543432.0,mexico,1972
14133,,north america (ember),2002
8938,10692722.0,hungary,1979
10772,598690.0,libya,1910
3347,1921040.0,burundi,1941
1528,4869025.0,australia,1916
14559,4261886.0,norway,1991
18852,6873188.0,switzerland,1992
16435,38621536.0,poland,2003
6962,403863014.0,european union (27),1979
3758,32862458.0,canada,2007
21651,18114552.0,yemen,1999
21539,2070596353.0,world,1930
13420,5185289.0,new zealand,2022
6253,135832.0,eswatini,1914
2238,276207.0,barbados,2012
13649,48856336.0,nigeria,1964
10294,32779824.0,kenya,2002
12096,,middle east (ei),1987
11724,368799.0,martinique,2021
12030,,middle africa (ei),1979
10684,1659800.0,lesotho,1986
921,65426.0,antigua and barbuda,1983
1514,3815541.0,australia,1902
16500,8038503.0,portugal,1945
8180,55321.0,greenland,1989
91,10247782.0,afghanistan,1968
8488,9547087.0,guinea,2007
7561,678673.0,gabon,1976
17568,6788594.0,sierra leone,2012
21484,232108.0,western sahara,1997
14254,,north america (shift),2000
1360,,asia pacific (ei),1988
8870,7643515.0,hungary,1911
112,10673172.0,afghanistan,1989
3819,19597.0,cayman islands,1983
11398,8295992.0,malawi,1987
10376,1686856.0,kosovo,2019
20577,63808728.0,united kingdom,2012
2526,63527.0,bermuda,2013
14759,,oecd (shift),1945
19693,6914964.0,tunisia,1982
15399,,oceania (ember),2018
20970,3292227.0,uruguay,2000
7980,5444555.0,greece,1912
11311,3415404.0,madagascar,1942
17355,7088765.0,saudi arabia,1973
20477,45217688.0,united kingdom,1912
14901,,oecd - europe (eia),2008
11340,6840461.0,madagascar,1971
5526,644659.0,djibouti,1996
15714,47060912.0,pakistan,1961
16707,397403.0,qatar,1987
7549,539839.0,gabon,1964
5414,3454467.0,denmark,1927
4751,3572855.0,costa rica,1995
5233,13780000.0,czechoslovakia,1961
12609,20746774.0,morocco,1982
19228,13167787.0,tanzania,1969
17064,47816.0,saint kitts and nevis,2014
18033,344665738.0,south america,1999
20059,,u.s. territories (eia),2018
2572,756130.0,bhutan,2017
21632,9204941.0,yemen,1980
13295,285374.0,new caledonia,2019
14398,1983971.0,north macedonia,1995
18368,36513080.0,spain,1977
11332,5484253.0,madagascar,1963
6433,,eurasia (eia),2010
1785,8321134.0,austria,2008
15390,,oceania (ember),2009
6738,,europe (ei),2018
21449,,western africa (ei),2005
2181,227330.0,barbados,1955
8121,18171.0,greenland,1930
18271,,south and central america (ei),2003
9862,3816754.0,israel,1981
9821,878256.0,israel,1940
4278,18701452.0,chile,2018
19466,102620.0,tonga,2000
15292,9456223.0,oceania,1934
18122,29179406.0,south korea,1965
7092,44191.0,faroe islands,1982
6675,741180502.0,europe,2013
16431,38354952.0,poland,1999
8724,985025837.0,high-income countries,1988
14262,,north america (shift),2008
20294,47279088.0,ukraine,1970
21009,25248440.0,uzbekistan,2001
1542,6332771.0,australia,1930
19785,21519608.0,turkey,1951
12049,,middle africa (ei),1998
11545,29660216.0,malaysia,2012
9000,,ieo - africa (eia),1998
11684,334723.0,martinique,1981
18830,6181231.0,switzerland,1970
8375,2102138.0,guatemala,1936
12487,11321.0,montserrat,1982
5768,1019369.0,east timor,2007
11489,6977026.0,malaysia,1956
1795,8840518.0,austria,2018
2531,63591.0,bermuda,2018
14940,,oecd - north america (eia),2005
15411,403189.0,oman,1907
16440,38522884.0,poland,2008
20947,2541463877.0,upper-middle-income countries,2020
10848,3800115.0,libya,1986
17072,121651.0,saint lucia,1980
1871,385660.0,bahamas,2013
6625,623943380.0,europe,1963
13855,,non-opec (ei),1970
3531,3167551.0,cameroon,1902
14958,,opec (ei),1966
13525,3711068.0,niger,1962
17176,113832.0,saint vincent and the grenadines,2000
19237,18080016.0,tanzania,1978
21251,28263032.0,vietnam,1955
5267,9292290.0,democratic republic of congo,1902
5364,47227236.0,democratic republic of congo,1999
8496,11626003.0,guinea,2015
2067,56774476.0,bangladesh,1964
14798,,oecd (shift),1984
13617,27555974.0,nigeria,1932
21148,13176391.0,venezuela,1975
21087,3114587.0,venezuela,1914
21958,5044170.0,zimbabwe,1969
8877,7858603.0,hungary,1918
21083,3014767.0,venezuela,1910
15457,477409.0,oman,1953
20180,,ussr,2019
2547,545956.0,bhutan,1992
2822,1380593.0,botswana,1991
3808,546083.0,cape verde,2014
19151,8326354.0,tajikistan,2014
89,9783153.0,afghanistan,1966
16635,17521.0,qatar,1915
10194,2406352.0,jordan,1982
5923,8572618.0,ecuador,1982
16101,4405488.0,peru,1915
10748,3783892.0,liberia,2008
9628,19295822.0,iraq,1993
1578,11592675.0,australia,1966
19958,9640.0,tuvalu,2001
13804,,non-oecd (ei),2019
13403,4132782.0,new zealand,2005
11939,,"mexico, chile, and other oecd americas (eia)",1987
18481,20718704.0,sudan,1989
8805,3898385.0,hong kong,1969
11542,28217208.0,malaysia,2009
703,39543148.0,algeria,2015
6236,1329449.0,estonia,2020
11445,2797504.0,malaysia,1912
15281,8023430.0,oceania,1923
9439,11591884.0,iran,1927
14066,576008328.0,north america,2016
12332,3595135.0,moldova,2011
9196,330163509.0,india,1930
21835,4029172.0,zambia,1968
652,12179097.0,algeria,1964
18749,9555984.0,sweden,2012
5121,9851274.0,czechia,1972
11280,2533278.0,madagascar,1911
2709,4194941.0,bosnia and herzegovina,2001
5066,644990.0,cyprus,1975
8698,775529446.0,high-income countries,1962
9879,5869504.0,israel,1998
12394,781264.0,mongolia,1950
16835,16392973.0,romania,1950
18205,,south korea and other oecd asia (eia),2005
14794,,oecd (shift),1980
9833,1393191.0,israel,1952
10565,6508806.0,laos,2012
7144,786860.0,fiji,1992
10249,15236256.0,kazakhstan,2000
19776,18175775.0,turkey,1942
20193,18171944.0,uganda,1991
14913,,oecd - europe (eia),2020
8851,7399845.0,hong kong,2015
11135,1975269229.0,lower-middle-income countries,1989
450,,africa (shift),2001
14253,,north america (shift),1999
17092,159513.0,saint lucia,2000
8731,1038643992.0,high-income countries,1995
3087,128021.0,brunei,1969
21962,5712708.0,zimbabwe,1973
13783,,non-oecd (ei),1998
2700,4275737.0,bosnia and herzegovina,1992
10214,5275531.0,jordan,2002
6979,424405469.0,european union (27),1996
4737,2481345.0,costa rica,1981
21108,3837890.0,venezuela,1935
21273,49418144.0,vietnam,1977
3183,6693150.0,bulgaria,1942
18623,533939.0,suriname,2008
5144,10311702.0,czechia,1995
10525,5814426.0,kyrgyzstan,2014
2348,9230337.0,belgium,1962
560,3294001.0,albania,1994
3300,19275504.0,burkina faso,2016
7683,57433002.0,germany,1902
5274,8671803.0,democratic republic of congo,1909
4585,541001.0,congo,1914
3065,45440.0,brunei,1947
8654,511740978.0,high-income countries,1918
8250,120934.0,grenada,2017
3068,48290.0,brunei,1950
792,3694824.0,angola,1939
16840,17455292.0,romania,1955
1549,6761463.0,australia,1937
2332,8489101.0,belgium,1946
11531,21810542.0,malaysia,1998
6764,,europe (ember),2021
21594,4861730816.0,world,1985
10187,126255872.0,japan,2018
17592,2358236.0,singapore,1979
1002,14613051.0,argentina,1942
17482,10680000.0,serbia and montenegro,1994
9643,29218384.0,iraq,2008
11820,14546769.0,mexico,1911
14702,,oecd (ember),2011
7417,250939.0,french polynesia,2000
17318,2699792.0,saudi arabia,1936
11681,526751.0,malta,2021
21618,6898306048.0,world,2009
945,82035.0,antigua and barbuda,2007
17707,1989413.0,slovenia,2003
219,406069208.0,africa,1974
11876,45656964.0,mexico,1967
11843,17844913.0,mexico,1934
717,41240.0,american samoa,1986
4074,,central and south america (shift),1974
10928,80417650.0,low-income countries,1905
60,6409250.0,afghanistan,1937
8439,11735893.0,guatemala,2000
5172,12140000.0,czechoslovakia,1900
4627,955727.0,congo,1956
8610,8812248.0,haiti,2003
3256,7309255.0,bulgaria,2015
21554,2380167769.0,world,1945
13419,5129730.0,new zealand,2021
409,,africa (shift),1960
17666,5349999.0,slovakia,1995
14832,,oecd - asia and oceania (eia),1981
8347,1462661.0,guatemala,1908
4509,41057688.0,colombia,2003
20740,,united states pacific islands (shift),2009
8947,10434269.0,hungary,1988
3596,5975093.0,cameroon,1967
10192,2216908.0,jordan,1980
10435,183469.0,kuwait,1955
20248,29315139.0,ukraine,1924
21402,,west germany (eia),1984
4473,19343968.0,colombia,1967
20520,51193272.0,united kingdom,1955
16058,,persian gulf (shift),1989
4220,8141826.0,chile,1960
11265,650996.0,macao,2018
21905,1432265.0,zimbabwe,1916
6820,,europe (shift),1954
13721,2439.0,niue,1993
7813,2923698.0,ghana,1909
19778,18804078.0,turkey,1944
1628,24195706.0,australia,2016
3962,,central america (ei),1985
10081,51089380.0,japan,1912
538,2455181.0,albania,1972
16030,,persian gulf (shift),1961
10308,47894668.0,kenya,2016
16579,3259448.0,puerto rico,1981
15519,4191784.0,oman,2015
4797,1677876.0,cote d'ivoire,1918
6736,,europe (ei),2016
11789,1233974.0,mauritius,2002
370,,africa (shift),1921
3377,3582080.0,burundi,1971
17066,47814.0,saint kitts and nevis,2016
11562,197237.0,maldives,1986
16338,25367537.0,poland,1906
16499,7962228.0,portugal,1944
15698,34275132.0,pakistan,1945
1092,3133138.0,armenia,2001
5234,13860000.0,czechoslovakia,1962
10577,,latin america and caribbean (ember),2002
21973,8398574.0,zimbabwe,1984
16008,,persian gulf (shift),1939
15864,5698496.0,papua new guinea,2001
11484,6118741.0,malaysia,1951
17731,267920.0,solomon islands,1984
4452,10661259.0,colombia,1946
16506,8472651.0,portugal,1951
4373,1153704192.0,china,1990
10758,4889396.0,liberia,2018
9708,2906608.0,ireland,1950
15445,442694.0,oman,1941
1348,,asia pacific (ei),1976
4922,4351838.0,croatia,2011
16252,15532521.0,philippines,1943
8273,424991.0,guadeloupe,1998
1245,3534544077.0,asia,1996
1856,315410.0,bahamas,1998
6031,32408416.0,egypt,1967
8441,12289867.0,guatemala,2002
18230,10606224.0,south sudan,2020
21874,12402078.0,zambia,2007
10743,3085173.0,liberia,2003
924,64732.0,antigua and barbuda,1986
18352,30711868.0,spain,1961
5789,,eastern africa (ei),1971
16621,16141.0,qatar,1901
726,53421.0,american samoa,1995
724,51195.0,american samoa,1993
16489,7117763.0,portugal,1934
18364,34898152.0,spain,1973
326,,africa (ember),2000
7136,710567.0,fiji,1984
18112,22075012.0,south korea,1955
20623,124448298.0,united states,1935
20943,2482967003.0,upper-middle-income countries,2016
17377,18888862.0,saudi arabia,1995
21948,3690646.0,zimbabwe,1959
9831,1284166.0,israel,1950
20290,45809132.0,ukraine,1966
12954,10289.0,nauru,2007
14780,,oecd (shift),1966
21127,6490133.0,venezuela,1954
19883,5360813.0,turkmenistan,2011
14504,2920023.0,norway,1936
11056,561030186.0,lower-middle-income countries,1910
2958,186797344.0,brazil,2005
2151,165039.0,barbados,1925
430,,africa (shift),1981
1104,2901386.0,armenia,2013
15862,5321393.0,papua new guinea,1999
11879,50289304.0,mexico,1970
4928,4192468.0,croatia,2017
6648,711128862.0,europe,1986
14336,13105948.0,north korea,1965
2764,296221.0,botswana,1933
5815,,eastern africa (ei),1997
10174,127798376.0,japan,2005
11969,,"mexico, chile, and other oecd americas (eia)",2017
7300,49647272.0,france,1968
6529,,eurasia (shift),1984
8324,164775.0,guam,2007
14871,,oecd - asia and oceania (eia),2020
20823,101377.0,united states virgin islands,2018
2915,77599224.0,brazil,1962
2630,3240447.0,bolivia,1953
9718,2811075.0,ireland,1960
21438,,western africa (ei),1994
15771,219731488.0,pakistan,2018
17205,166786.0,samoa,1987
5140,10303359.0,czechia,1991
4937,1849179.0,cuba,1903
11893,73489648.0,mexico,1984
10098,63798063.0,japan,1929
19973,10876.0,tuvalu,2016
17954,61458365.0,south america,1920
1447,,asia and oceania (shift),1952
21106,3734264.0,venezuela,1933
21134,8453112.0,venezuela,1961
19313,13148501.0,thailand,1932
15573,,other non-oecd - asia (eia),1984
19884,5458688.0,turkmenistan,2012
11208,457798.0,luxembourg,2004
20675,239853168.0,united states,1987
17449,7943504.0,serbia,1992
5887,3113742.0,ecuador,1946
8306,135771.0,guam,1989
2066,55094120.0,bangladesh,1963
11786,1205416.0,mauritius,1999
12692,5134123.0,mozambique,1942
18327,24809105.0,spain,1936
8558,747196.0,guyana,1993
14296,7384722.0,north korea,1925
2725,3440025.0,bosnia and herzegovina,2017
2465,5923401.0,benin,1994
16906,19328558.0,romania,2021
2199,244650.0,barbados,1973
20826,100100.0,united states virgin islands,2021
5005,9025715.0,cuba,1971
11029,464643750.0,low-income countries,2006
1561,8025441.0,australia,1949
5337,21273414.0,democratic republic of congo,1972
19319,15045578.0,thailand,1938
5285,8182274.0,democratic republic of congo,1920
10904,3422593.0,lithuania,2004
16867,22331062.0,romania,1982
4005,,central and south america (shift),1905
12711,6917531.0,mozambique,1961
8747,1162275154.0,high-income countries,2011
17820,5993374.0,south africa,1909
3773,38454328.0,canada,2022
19429,5711605.0,togo,2005
901,,antarctica,2005
15029,,opec (eia),1994
11298,2824690.0,madagascar,1929
17495,65951.0,seychelles,1981
14436,48021.0,northern mariana islands,1990
14508,2994493.0,norway,1940
8606,8208943.0,haiti,1999
11424,16024775.0,malawi,2013
8249,119973.0,grenada,2016
19471,105644.0,tonga,2005
19662,3673788.0,tunisia,1951
19129,5656216.0,tajikistan,1992
3453,,cis (ei),1989
9222,407656608.0,india,1956
3610,8829055.0,cameroon,1981
18391,40741652.0,spain,2000
14863,,oecd - asia and oceania (eia),2012
9103,,ieo oecd - europe (eia),2017
6346,1084015.0,eswatini,2007
20765,,united states territories (shift),1997
20652,187277376.0,united states,1964
471,843514.0,albania,1905
10947,89495819.0,low-income countries,1924
4679,4089607.0,congo,2008
11896,77553504.0,mexico,1987
20156,,ussr,1995
2472,7212043.0,benin,2001
13097,5588646.0,netherlands,1906
5057,622575.0,cyprus,1966
12007,108616.0,micronesia (country),2013
17107,175638.0,saint lucia,2015
10898,3665514.0,lithuania,1998
3941,5457165.0,central african republic,2021
18233,,south and central america (ei),1965
9867,4295413.0,israel,1986
19431,6047539.0,togo,2007
10658,4446663.0,lebanon,2002
15080,,opec (shift),1923
19859,3430503.0,turkmenistan,1987
13474,1510967.0,niger,1911
12080,,middle east (ei),1971
18836,6302079.0,switzerland,1976
5073,696237.0,cyprus,1982
1694,6510448.0,austria,1917
3626,13941183.0,cameroon,1997
2358,9700295.0,belgium,1972
19326,17889744.0,thailand,1945
18989,19432012.0,syria,2006
11439,2440128.0,malaysia,1906
11229,256699.0,macao,1982
2294,7312468.0,belgium,1908
3868,,central & south america (eia),1990
12235,,middle east (shift),1939
11908,96334808.0,mexico,1999
20705,329791232.0,united states,2017
6649,714220723.0,europe,1987
18553,164949.0,suriname,1938
2730,3233530.0,bosnia and herzegovina,2022
3315,1500342.0,burundi,1909
7559,648926.0,gabon,1974
1734,6965322.0,austria,1957
16594,3732817.0,puerto rico,1996
18156,46520448.0,south korea,1999
9184,298421342.0,india,1918
7411,227692.0,french polynesia,1994
19433,6398626.0,togo,2009
2926,103666904.0,brazil,1973
1985,901928.0,bahrain,2005
16764,795504.0,reunion,2001
21852,6686453.0,zambia,1985
7065,2903.0,falkland islands,1997
7350,64277812.0,france,2018
16765,805250.0,reunion,2002
6999,443179834.0,european union (27),2016
8296,396057.0,guadeloupe,2021
11595,504518.0,maldives,2019
7113,47416.0,faroe islands,2003
7352,64480052.0,france,2020
1570,9853146.0,australia,1958
10472,1620639.0,kuwait,1992
17332,3089697.0,saudi arabia,1950
932,67091.0,antigua and barbuda,1994
20726,,united states pacific islands (shift),1995
8305,133094.0,guam,1988
19642,2650506.0,tunisia,1931
684,28984640.0,algeria,1996
11495,8324221.0,malaysia,1962
13410,4410285.0,new zealand,2012
191,212172008.0,africa,1946
19560,1013043.0,trinidad and tobago,1972
18551,158974.0,suriname,1936
485,935646.0,albania,1919
279,,africa (ei),1976
13501,2094678.0,niger,1938
20122,217600000.0,ussr,1961
21829,3323429.0,zambia,1962
3025,21286.0,brunei,1907
4396,1376100352.0,china,2013
16301,64543524.0,philippines,1992
20335,44833568.0,ukraine,2016
12647,36688768.0,morocco,2020
8143,24248.0,greenland,1952
10238,16704995.0,kazakhstan,1989
10749,3905066.0,liberia,2009
1413,,asia and oceania (shift),1918
9531,86564208.0,iran,2019
15801,1956989.0,panama,1980
16998,6633.0,saint helena,1990
14509,3018361.0,norway,1941
2178,219481.0,barbados,1952
7622,1205886.0,gambia,1994
1404,,asia and oceania (shift),1909
1089,3240550.0,armenia,1998
61,6409250.0,afghanistan,1938
14995,,opec (ei),2003
20834,615040092.0,upper-middle-income countries,1907
4206,6135735.0,chile,1946
4208,6368448.0,chile,1948
719,44564.0,american samoa,1988
15142,,opec (shift),1985
20456,8835957.0,united arab emirates,2014
10133,98319344.0,japan,1964
17237,211915.0,samoa,2019
1229,2635334410.0,asia,1980
16244,12881956.0,philippines,1935
2104,131670488.0,bangladesh,2001
21257,33621980.0,vietnam,1961
16950,6056736.0,rwanda,1984
4472,18811410.0,colombia,1966
12793,12041462.0,myanmar,1921
14117,,north america (ei),2009
9583,5310061.0,iraq,1948
18868,7638288.0,switzerland,2008
7085,3619.0,falkland islands,2017
8931,10376619.0,hungary,1972
11450,3077388.0,malaysia,1917
12984,5377823.0,nepal,1915
2635,3558669.0,bolivia,1958
18416,11571012.0,sri lanka,1967
481,911841.0,albania,1915
18549,153214.0,suriname,1934
17096,164252.0,saint lucia,2004
4251,13561946.0,chile,1991
21334,,wake island (eia),1995
3422,10903329.0,burundi,2016
4335,564954496.0,china,1952
10634,1873926.0,latvia,2021
14135,,north america (ember),2004
1691,6557782.0,austria,1914
11367,15250936.0,madagascar,1998
5545,1006266.0,djibouti,2015
6662,727917165.0,europe,2000
2896,44817135.0,brazil,1943
3738,26436886.0,canada,1987
11597,521469.0,maldives,2021
591,4939332.0,algeria,1903
5982,12443062.0,egypt,1918
5164,10523801.0,czechia,2015
6282,237062.0,eswatini,1943
7256,39258004.0,france,1924
883,,antarctica,1987
11355,10588432.0,madagascar,1986
1996,1409668.0,bahrain,2016
7041,,european union (eia),2015
18382,38997064.0,spain,1991
13926,,non-opec (eia),1998
5407,3241362.0,denmark,1920
4,,asean (ember),2004
5669,,eu28 (shift),1933
6431,,eurasia (eia),2008
9714,2869658.0,ireland,1956
21754,21490000.0,yugoslavia,1979
427,,africa (shift),1978
4715,15320.0,cook islands,2001
2442,344695.0,belize,2013
6850,,europe (shift),1984
1627,23820240.0,australia,2015
1974,593259.0,bahrain,1994
18447,18560806.0,sri lanka,1998
20410,213593.0,united arab emirates,1968
17937,43873585.0,south america,1903
14498,2820108.0,norway,1930
4079,,central and south america (shift),1979
6366,40285960.0,ethiopia,1985
1927,116178.0,bahrain,1947
1265,4502955714.0,asia,2016
18055,434254167.0,south america,2021
5985,12875995.0,egypt,1921
21441,,western africa (ei),1997
6477,,eurasia (shift),1932
20724,,united states pacific islands (shift),1993
846,13038277.0,angola,1993
495,988255.0,albania,1929
13801,,non-oecd (ei),2016
7357,73149.0,french guiana,1982
9178,296845891.0,india,1912
1096,3047254.0,armenia,2005
3592,5427516.0,cameroon,1963
2083,83929768.0,bangladesh,1980
17136,6264.0,saint pierre and miquelon,2002
9533,87923432.0,iran,2021
9005,,ieo - africa (eia),2003
19549,865031.0,trinidad and tobago,1961
20142,268100000.0,ussr,1981
7016,,european union (eia),1990
10443,420500.0,kuwait,1963
18693,7312100.0,sweden,1956
17443,15574910.0,senegal,2018
845,12632509.0,angola,1992
3107,253824.0,brunei,1989
21727,16710000.0,yugoslavia,1952
2567,721154.0,bhutan,2012
21006,24256774.0,uzbekistan,1998
19159,4975342.0,tanzania,1900
5132,10298165.0,czechia,1983
20902,1550620448.0,upper-middle-income countries,1975
2884,34506006.0,brazil,1931
16773,890144.0,reunion,2010
9199,343404711.0,india,1933
1987,1040545.0,bahrain,2007
16433,38662860.0,poland,2001
11755,3419462.0,mauritania,2010
18442,17825610.0,sri lanka,1993
20906,1652710622.0,upper-middle-income countries,1979
7901,18268044.0,ghana,1997
19607,1519960.0,trinidad and tobago,2019
5216,14590000.0,czechoslovakia,1944
2040,34230771.0,bangladesh,1937
12242,,middle east (shift),1946
2237,275501.0,barbados,2011
17763,628110.0,solomon islands,2016
1538,5910560.0,australia,1926
11609,9123965.0,mali,1991
18920,2931001.0,syria,1937
5824,,eastern africa (ei),2006
21275,51831392.0,vietnam,1979
12764,26038704.0,mozambique,2014
20299,48892180.0,ukraine,1975
12499,8982.0,montserrat,1994
5395,2818657.0,denmark,1908
11630,16514689.0,mali,2012
18258,,south and central america (ei),1990
16886,21797588.0,romania,2001
13449,5687752.0,nicaragua,2008
19867,4226625.0,turkmenistan,1995
6020,24453502.0,egypt,1956
3416,9126612.0,burundi,2010
13464,1334010.0,niger,1901
19605,1478616.0,trinidad and tobago,2017
6533,,eurasia (shift),1988
5987,13166025.0,egypt,1923
14464,50328.0,northern mariana islands,2018
13705,208327408.0,nigeria,2020
20160,,ussr,1999
9123,228276.0,iceland,1980
13495,1938477.0,niger,1932
10052,2676868.0,jamaica,2005
13000,5342578.0,nepal,1931
14933,,oecd - north america (eia),1998
12081,,middle east (ei),1972
15340,23646422.0,oceania,1982
